date,Oil_Price,Oil_Log_Return,Oil_RSI,Oil_MA7,Oil_MA50,Oil_Vol7
2010-04-27,82.43,,,,,
2010-04-28,83.22,0.009538255229658866,,,,
2010-04-29,85.17,0.02316155559819437,,,,
2010-04-30,86.07,0.010511659508393528,,,,
2010-05-03,86.19,0.0013932429979247472,,,,
2010-05-04,82.73,-0.04097186845721624,,,,
2010-05-05,80.0,-0.03355565852820992,,83.68714285714285,,
2010-05-06,77.18,-0.035886278564408805,,82.93714285714285,,0.02650057342178779
2010-05-07,75.1,-0.02731979733938385,,81.77714285714285,,0.02576164625562021
2010-05-10,76.89,0.023555270274000423,,80.5942857142857,,0.025858249747081417
2010-05-11,76.37,-0.006785880143796625,,79.20857142857143,,0.023802146432739375
2010-05-12,75.65,-0.00947250866592783,,77.70285714285716,,0.02272651111638697
2010-05-13,74.38,-0.016930351737441132,,76.51,,0.020495155794292126
2010-05-14,71.61,-0.037952359478075536,25.319343065693417,75.31142857142858,,0.021206495008984916
2010-05-17,70.08,-0.021597282390712447,23.66737739872066,74.29714285714286,,0.019579147207898676
2010-05-18,69.38,-0.010038805086532435,20.37671232876714,73.48,,0.018656002201275976
2010-05-19,69.91,0.00761005898229023,15.223336371923438,72.48285714285714,,0.014107339410691807
2010-05-20,68.28,-0.023591802597653845,10.7631230701368,71.32714285714285,,0.014185176812216678
2010-05-21,68.03,-0.0036681135692704014,10.175438596491261,70.23857142857143,,0.014786959538796043
2010-05-24,68.23,0.002935566470362922,12.896622313203721,69.36,,0.016228253864251727
